moteid,temperature,humidity,light,voltage,dtime
18.0,16.8132,43.4524,7.36,2.4441200000000003,2004-03-02 06:42:24.183656
21.0,18.4008,40.6355,3.68,2.65143,2004-03-02 01:32:56.199278
20.0,24.0358,32.8608,1023.04,2.74963,2004-02-28 12:09:18.619440
25.0,22.2228,33.8744,1552.96,2.68742,2004-02-29 09:06:49.001229
16.0,19.1064,43.7851,43.24,2.60491,2004-03-01 22:08:11.122625
1.0,20.6352,37.4022,43.24,2.71196,2004-02-28 19:00:18.542021
44.0,20.9096,43.9844,37.72,2.67532,2004-03-01 18:13:53.661734
11.0,17.754,43.7518,2.3,2.54901,2004-02-29 00:45:50.406168
40.0,19.812,39.2803,114.08,2.69964,2004-02-28 21:19:19.183186
53.0,17.9598,46.5905,3.22,2.65143,2004-02-29 19:07:27.285068
44.0,18.8614,41.4444,2.3,2.67532,2004-02-28 20:47:18.376997
21.0,21.3016,28.3305,136.16,2.66332,2004-03-02 22:16:54.866246
44.0,22.1738,34.536,1847.36,2.71196,2004-02-28 11:00:48.262900
46.0,21.968000000000004,41.9483,890.56,2.53812,2004-03-01 17:41:06.104248
33.0,24.4768,36.8871,202.4,2.7244,2004-03-01 15:00:29.663367
48.0,16.6172,41.3098,108.56,2.67532,2004-02-28 04:43:16.684350
9.0,18.0676,40.1622,1435.2,2.73696,2004-02-28 08:07:17.931430
21.0,20.8116,37.1277,128.8,2.69964,2004-02-28 20:29:54.784271
15.0,19.7728,42.7185,136.16,2.45421,2004-02-29 17:38:49.858579
40.0,18.0382,44.9782,108.56,2.65143,2004-02-29 23:40:21.303696
39.0,19.8414,40.0268,150.88,2.69964,2004-02-28 22:16:20.652551
24.0,17.0778,40.1284,136.16,2.68742,2004-02-28 05:00:16.497983
48.0,21.9288,36.0603,684.48,2.7244,2004-02-28 12:19:19.067542
31.0,17.1954,41.6797,136.16,2.67532,2004-02-28 05:16:16.943421
31.0,18.293,41.7469,108.56,2.67532,2004-02-29 00:46:48.587131
4.0,23.389,35.853,121.44,2.67532,2004-03-01 08:54:59.451979
37.0,25.251,33.4556,802.24,2.71196,2004-03-02 08:47:01.878431
11.0,19.42,44.5482,1317.44,2.65143,2004-02-29 13:13:53.168438
46.0,26.3584,28.9731,382.72,2.50599,2004-03-02 08:43:37.626250
10.0,19.4886,40.4328,57.04,2.67532,2004-02-28 22:52:50.814418
12.0,22.0954,34.0836,1847.36,2.66332,2004-03-02 10:51:40.925944
46.0,16.97,47.3426,1.84,2.47467,2004-03-01 01:50:05.675429
17.0,16.6074,44.4488,0.46,2.53812,2004-03-02 05:41:23.643964
24.0,16.823,43.9844,0.92,2.65143,2004-03-02 03:59:23.028642
3.0,19.077,41.9483,48.76,2.67532,2004-02-29 22:02:51.030184
39.0,21.72300000000001,40.0607,158.24,2.68742,2004-03-01 08:40:01.596566
37.0,19.7336,41.5453,195.04,2.69964,2004-02-28 23:43:50.350106
1.0,19.6062,40.5004,39.56,2.66332,2004-03-01 23:26:55.520031
9.0,19.9688,41.2425,1847.36,2.74963,2004-02-29 10:48:55.268642
14.0,20.1256,40.2299,101.2,2.68742,2004-03-01 23:19:39.427533
37.0,22.3796,33.0709,71.76,2.68742,2004-03-02 18:29:42.407037
9.0,20.8312,32.8608,1.84,2.73696,2004-03-02 18:57:58.941270
19.0,19.1456,41.81399999999999,41.4,2.65143,2004-02-29 20:20:00.246431
6.0,19.6454,41.2425,128.8,2.62796,2004-02-29 17:56:29.093050
31.0,16.9994,45.1763,101.2,2.65143,2004-02-29 05:00:49.011750
22.0,16.4212,44.3162,1.38,2.56,2004-03-02 06:07:36.181537
37.0,19.6552,44.4488,195.04,2.67532,2004-02-29 19:29:24.492932
35.0,17.362000000000002,48.2867,165.6,2.58226,2004-03-01 06:55:00.519495
32.0,18.195,40.7706,114.08,2.68742,2004-02-28 01:59:46.682616
9.0,18.4792,44.2499,104.88,2.7244,2004-03-01 00:06:27.902849
46.0,22.2032,29.4717,1494.08,2.4644,2004-03-02 18:03:51.593151
20.0,20.3608,30.7486,35.88,2.66332,2004-03-02 22:46:59.850884
10.0,20.7332,41.5116,6.9,2.66332,2004-03-01 20:08:06.667265
48.0,19.7042,42.11600000000001,537.28,2.68742,2004-02-29 12:59:27.910475
35.0,21.233,37.8477,1140.8,2.62796,2004-02-29 09:04:53.751415
25.0,25.8194,28.0443,1847.36,2.74963,2004-02-28 10:48:17.966155
20.0,22.8696,29.8271,34.04,2.69964,2004-03-02 18:42:13.028992
8.0,21.478,35.9221,478.4,2.71196,2004-02-28 17:06:50.987644
45.0,19.9492,38.8039,0.92,2.68742,2004-02-28 19:50:21.375140
52.0,20.0668,42.6516,158.24,2.65143,2004-02-29 14:04:22.823585
3.0,19.2534,41.6797,48.76,2.66332,2004-02-29 20:36:53.618517
22.0,21.6936,36.9215,713.92,2.68742,2004-02-29 11:28:19.895998
46.0,17.215,46.164,1.84,2.48502,2004-03-01 00:29:25.960028
29.0,17.46,46.7542,165.6,2.63964,2004-03-01 01:17:51.033114
48.0,18.342,44.7137,43.24,2.67532,2004-02-29 19:52:02.322324
50.0,22.5658,30.0401,1847.36,2.67532,2004-03-02 11:55:05.564114
48.0,16.872,41.0404,625.6,2.68742,2004-02-28 08:21:17.595900
42.0,18.6752,44.5482,48.76,2.66332,2004-02-29 17:23:54.792794
31.0,18.3812,41.4444,143.52,2.68742,2004-02-28 01:28:46.072585
17.0,17.3032,46.0655,6.44,2.54901,2004-03-01 03:16:53.033456
3.0,18.1754,41.7805,2.3,2.65143,2004-03-02 04:05:29.393176
18.0,23.1244,33.8396,537.28,2.53812,2004-02-28 14:28:49.380845
21.0,27.7206,22.3187,250.24,2.73696,2004-03-02 14:49:28.155830
7.0,23.585,35.853,224.48,2.69964,2004-03-01 10:18:55.064080
51.0,22.164,35.7148,713.92,2.71196,2004-02-28 12:35:48.409124
14.0,24.516,35.853,121.44,2.73696,2004-03-01 17:52:21.984240
24.0,16.186,45.8024,1.38,2.65143,2004-02-29 02:44:23.432705
48.0,20.253,28.6877,114.08,2.67532,2004-03-02 22:28:24.681496
37.0,20.5274,43.5855,195.04,2.67532,2004-03-01 21:53:52.919850
10.0,20.6744,41.2088,9.2,2.66332,2004-03-01 20:26:04.102725
35.0,20.5568,42.7853,279.68,2.62796,2004-02-29 16:29:19.663750
24.0,22.899,28.1159,143.52,2.69964,2004-03-02 19:22:58.022482
12.0,18.8908,44.7137,101.2,2.65143,2004-03-01 21:20:01.969741
42.0,25.4176,30.9608,1199.68,2.74963,2004-02-28 13:26:17.422670
14.0,19.371,41.6461,294.4,2.68742,2004-02-29 09:29:23.792726
34.0,20.155,46.164,264.96,2.65143,2004-03-01 16:17:52.409618
36.0,18.8516,44.6144,75.44,2.63964,2004-03-01 23:50:23.160162
22.0,15.3236,48.8056,0.46,2.53812,2004-02-29 06:16:52.646658
20.0,16.8524,41.81399999999999,202.4,3.09333,2004-02-28 07:11:17.683732
45.0,18.1068,41.0741,0.92,2.67532,2004-02-28 23:41:53.725006
43.0,19.2044,39.4842,478.4,2.65143,2004-02-29 08:41:23.721128
42.0,24.3984,28.1875,1081.92,2.69964,2004-03-02 14:43:56.953296
2.0,21.576,32.2293,43.24,2.65143,2004-03-02 18:26:55.479244
42.0,23.7516,31.4197,1317.44,2.7244,2004-02-28 11:02:18.142917
14.0,22.6344,34.6403,353.28,2.69964,2004-03-02 10:08:45.321482
32.0,25.741,35.3687,250.24,2.7244,2004-03-01 12:28:01.672604
37.0,17.7638,48.5139,180.32,2.65143,2004-03-01 05:19:57.652922
11.0,17.6364,46.8851,2.3,2.51661,2004-03-01 00:32:55.490809
45.0,22.948,28.8305,1611.84,2.67532,2004-03-02 17:31:05.417600
51.0,15.3334,48.5464,0.46,2.61639,2004-03-02 04:55:20.816622
22.0,15.696,48.0267,172.96,2.63964,2004-02-29 07:52:19.685310
2.0,19.812,41.2425,104.88,2.65143,2004-03-01 23:52:31.944347
38.0,20.498,42.5178,187.68,2.63964,2004-03-01 19:51:07.989530
1.0,25.8292,35.0915,217.12,2.74963,2004-03-01 13:44:58.231773
12.0,17.0386,47.5057,0.46,2.63964,2004-03-01 01:57:21.088033
7.0,20.7724,30.9608,9.2,2.66332,2004-03-02 20:34:57.420203
3.0,19.2632,37.0933,323.84,2.67532,2004-02-28 08:34:17.543901
38.0,16.4702,48.838,172.96,2.59354,2004-03-01 06:37:55.550928
2.0,24.2906,36.7839,136.16,2.68742,2004-03-01 17:48:56.121358
21.0,23.1048,28.259,114.08,2.67532,2004-03-02 18:34:13.842568
8.0,22.9774,36.7839,684.48,2.69964,2004-03-01 10:02:32.251571
39.0,20.1648,42.9856,158.24,2.67532,2004-03-01 21:34:40.634347
1.0,20.8606,30.5363,39.56,2.67532,2004-03-02 20:37:57.436307
22.0,24.663,28.652,772.8,2.74963,2004-02-28 10:06:17.002498
22.0,22.5854,34.536,217.12,2.7244,2004-02-28 16:58:20.137863
26.0,17.166,48.7408,104.88,2.63964,2004-03-01 01:47:50.753610
47.0,18.7536,45.5391,143.52,2.65143,2004-02-29 17:38:59.488475
20.0,21.7034,41.3098,34.04,2.69964,2004-03-01 19:35:06.907162
18.0,19.2436,41.3771,4.14,2.49546,2004-02-29 20:44:26.543955
25.0,22.6246,36.3362,1670.72,2.68742,2004-02-29 13:15:49.930101
1.0,24.4376,31.0314,323.84,2.69964,2004-03-02 08:38:15.205031
38.0,20.106,41.7133,187.68,2.62796,2004-03-01 20:59:22.259934
48.0,16.2938,49.2585,0.92,2.65143,2004-03-01 06:10:33.704846
26.0,15.0688,52.1116,7.36,2.63964,2004-02-29 06:10:18.805853
46.0,18.1754,39.0422,441.6,2.47467,2004-02-28 09:03:47.007806
7.0,23.193,31.1727,202.4,2.68742,2004-03-02 12:26:53.867211
43.0,20.4196,38.1555,26.68,2.69964,2004-02-28 18:56:21.382593
10.0,19.9198,42.183,684.48,2.67532,2004-02-29 11:50:30.453363
1.0,19.861,37.3679,79.12,2.66332,2004-03-02 07:05:24.832792
19.0,21.135,39.0422,309.12,2.68742,2004-02-29 12:04:49.254889
16.0,20.89,38.6675,60.72,2.65143,2004-02-28 18:22:18.704064
45.0,17.2248,43.6188,68.08,2.63964,2004-03-02 00:52:47.170525
34.0,18.734,44.0508,60.72,2.65143,2004-02-29 18:25:51.699775
45.0,20.8116,27.2914,101.2,2.66332,2004-03-02 21:34:57.789957
1.0,20.9096,39.0763,68.08,2.67532,2004-03-01 07:33:51.283364
16.0,15.9704,48.0267,0.92,2.57108,2004-03-02 02:46:21.463013
18.0,20.1354,38.1897,172.96,2.51661,2004-02-28 22:03:52.168672
37.0,22.5756,33.5254,250.24,2.68742,2004-03-02 17:15:39.511462
2.0,18.6458,41.8812,6.9,2.62796,2004-03-02 02:49:54.426175
8.0,18.7536,42.5178,114.08,2.66332,2004-02-29 20:56:28.212138
46.0,21.9484,31.3844,743.36,2.48502,2004-03-02 15:43:31.945626
51.0,16.8328,43.3191,0.46,2.65143,2004-02-29 04:25:26.141473
1.0,20.5372,40.1622,39.56,2.68742,2004-03-01 20:59:57.055742
21.0,18.1068,41.0404,3.68,2.65143,2004-03-02 02:21:34.190624
15.0,122.153,2.72497,1847.36,2.30202,2004-03-02 07:40:59.964933
35.0,18.2636,41.6461,165.6,2.61639,2004-02-28 04:06:16.711547
2.0,21.184,31.5959,104.88,2.65143,2004-03-02 20:53:58.012911
43.0,20.3216,28.402,136.16,2.65143,2004-03-02 22:52:54.624598
41.0,20.0178,38.9401,46.92,2.67532,2004-02-28 19:34:19.757352
13.0,23.3106,33.4206,1023.04,2.67532,2004-03-02 10:28:00.420868
30.0,20.2432,31.3844,114.08,2.66332,2004-03-02 22:21:54.726961
31.0,20.3706,42.4174,150.88,2.67532,2004-03-01 20:25:52.541885
40.0,20.8606,43.9512,128.8,2.68742,2004-03-01 19:17:24.940249
23.0,20.6254,39.1783,235.52,2.66332,2004-03-01 22:24:52.525072
31.0,20.7528,41.5116,397.44,2.67532,2004-03-01 08:22:51.674622
41.0,18.3616,41.0067,45.08,2.65143,2004-02-29 00:22:22.528007
45.0,16.8916,44.1172,0.46,2.63964,2004-03-02 02:00:29.040510
19.0,22.7814,27.8294,143.52,2.67532,2004-03-02 19:18:55.206167
22.0,23.8104,33.8396,235.52,2.69964,2004-03-01 07:27:03.035940
11.0,16.5388,46.8197,2.3,2.51661,2004-02-29 04:59:53.467074
9.0,26.182,34.9875,684.48,2.80151,2004-03-01 14:48:09.100270
4.0,23.8888,30.7486,217.12,2.67532,2004-03-02 13:51:10.352145
41.0,21.8602,35.5764,412.16,2.69964,2004-02-28 17:37:52.585066
20.0,-38.4,-4.0,566.72,2.42416,2004-02-28 16:14:17.277646
23.0,22.409,38.4287,235.52,2.69964,2004-03-01 19:23:27.023275
47.0,19.0966,43.8515,101.2,2.65143,2004-03-01 21:32:34.895488
22.0,16.6956,43.6521,1.84,2.56,2004-03-02 04:52:30.746663
4.0,23.3988,37.4365,93.84,2.67532,2004-03-01 18:06:38.126834
4.0,20.4294,31.208,60.72,2.63964,2004-03-02 23:18:28.775462
38.0,21.6936,31.5959,1140.8,2.65143,2004-02-28 08:59:17.259088
42.0,17.2052,47.0813,3.68,2.63964,2004-02-29 22:19:53.179881
9.0,17.9108,43.2858,104.88,2.73696,2004-02-29 04:17:23.054836
51.0,21.9386,35.9221,713.92,2.71196,2004-02-28 12:25:18.025070
35.0,19.5376,43.5522,165.6,2.61639,2004-02-29 18:49:22.713571
32.0,20.8606,38.1897,128.8,2.69964,2004-02-28 18:02:18.522358
47.0,23.4674,29.2581,1847.36,2.68742,2004-03-02 16:41:45.161933
8.0,22.7716,28.7234,1847.36,2.69964,2004-03-02 13:59:08.788492
51.0,20.9096,39.3483,53.36,2.67532,2004-03-01 19:35:33.480206
22.0,19.3514,39.4842,5.52,2.62796,2004-02-28 22:25:19.472317
31.0,16.5878,49.678,121.44,2.63964,2004-03-01 06:09:59.077953
37.0,21.0272,32.8608,195.04,2.67532,2004-03-02 22:01:55.522482
34.0,21.5368,36.0257,831.68,2.68742,2004-02-29 09:34:49.704964
35.0,19.6552,43.2191,172.96,2.60491,2004-03-01 23:20:25.541196
37.0,23.8398,39.1783,323.84,2.71196,2004-03-01 10:17:36.724379
46.0,15.696,46.8524,1.38,2.41431,2004-03-02 05:27:46.262030
16.0,16.5192,49.0969,1.38,2.58226,2004-03-01 04:08:58.067370
8.0,18.0088,41.478,108.56,2.67532,2004-02-29 03:23:21.087647
35.0,20.9586,31.4549,172.96,2.60491,2004-03-02 21:55:24.787638
43.0,25.5254,34.5012,309.12,2.7244,2004-03-01 11:46:59.084666
34.0,21.3408,36.4052,743.36,2.68742,2004-02-29 09:39:20.050932
12.0,18.44,42.5847,0.92,2.67532,2004-02-28 21:59:21.667617
21.0,17.1268,39.5181,93.84,2.66332,2004-02-28 05:35:46.677853
24.0,15.6862,50.9629,114.08,2.62796,2004-03-01 06:47:21.598245
15.0,22.6736,35.853,1847.36,2.49546,2004-02-28 15:25:17.772613
18.0,17.0582,40.3652,2.76,2.48502,2004-02-28 04:56:16.752106
32.0,22.1542,36.543,537.28,2.68742,2004-02-29 12:15:49.634733
37.0,18.2734,47.4405,187.68,2.65143,2004-03-01 02:46:58.247354
20.0,24.908,35.3687,279.68,2.7244,2004-03-01 10:33:26.573862
29.0,18.0676,41.4444,21.16,2.65143,2004-02-29 00:52:49.081446
29.0,27.3286,26.824,713.92,2.7244,2004-03-02 10:46:24.459578
51.0,15.1178,48.2543,0.92,2.60491,2004-03-02 06:25:02.237322
37.0,24.8786,31.8776,1023.04,2.69964,2004-03-02 12:50:06.360628
11.0,17.509,47.3426,2.3,2.51661,2004-03-01 00:57:55.669590
21.0,26.2212,30.4655,143.52,2.7244,2004-03-01 09:16:22.189467
2.0,18.4204,41.8476,121.44,2.65143,2004-02-29 03:52:51.184756
2.0,22.9676,34.536,397.44,2.67532,2004-03-02 11:10:08.286879
7.0,19.0476,37.7792,264.96,2.68742,2004-02-28 08:58:17.975110
47.0,25.398000000000003,32.0535,1847.36,2.74963,2004-02-28 14:03:48.213365
36.0,16.9994,46.7542,71.76,2.65143,2004-02-29 06:06:19.434971
9.0,21.6152,36.4741,566.72,2.77533,2004-02-28 17:07:48.781798
11.0,19.1652,44.8129,121.44,2.62796,2004-02-29 17:29:25.967688
18.0,23.3596,39.9591,264.96,2.51661,2004-03-01 15:01:54.555115
35.0,22.1738,43.9844,294.4,2.62796,2004-03-01 15:41:00.288874
31.0,18.9888,43.1525,143.52,2.66332,2004-03-01 23:39:22.640651
4.0,23.9476,35.6802,165.6,2.68742,2004-03-01 09:53:26.204830
1.0,22.3698,38.7357,104.88,2.69964,2004-03-01 10:38:52.509631
54.0,19.0868,45.1103,772.8,2.65143,2004-02-29 15:26:49.665007
29.0,19.9786,41.6797,187.68,2.66332,2004-02-29 17:39:20.215169
35.0,22.3208,42.11600000000001,224.48,2.62796,2004-03-01 17:34:58.688246
51.0,15.8724,47.5709,0.46,2.60491,2004-03-02 03:54:29.821301
25.0,23.4772,28.259,86.48,2.69964,2004-03-02 18:37:29.126937
44.0,21.331,39.5181,1847.36,2.68742,2004-02-29 13:52:21.275040
1.0,17.852,38.7357,338.56,2.67532,2004-02-28 07:38:48.000110
50.0,15.0002,48.5464,0.92,2.62796,2004-02-29 06:23:56.679442
45.0,17.2052,39.8574,165.6,2.67532,2004-02-28 03:58:46.462751
51.0,22.458,29.3649,684.48,2.67532,2004-03-02 16:01:44.089853
48.0,22.5266,29.1869,1317.44,2.68742,2004-03-02 16:57:33.204316
7.0,17.8716,42.6516,97.52,2.65143,2004-02-29 05:51:22.332732
4.0,23.9868,33.5953,397.44,2.71196,2004-02-28 12:58:47.367004
4.0,20.988000000000003,40.0268,309.12,2.66332,2004-02-29 12:02:24.957799
23.0,24.2612,30.0401,596.16,2.71196,2004-02-28 10:27:47.882095
3.0,17.705,43.3191,53.36,2.65143,2004-02-29 06:43:51.089486
22.0,26.6916,23.8543,596.16,2.73696,2004-03-02 15:50:03.753480
52.0,17.2934,46.4265,0.92,2.62796,2004-03-01 01:00:03.868116
21.0,23.4282,30.9961,426.88,2.7244,2004-02-28 10:00:47.227024
29.0,28.191,23.6355,655.04,2.73696,2004-03-02 12:47:53.868565
34.0,20.3608,31.208,60.72,2.65143,2004-03-02 21:31:28.182780
26.0,18.3616,44.9451,114.08,2.65143,2004-02-29 21:29:20.872288
45.0,21.8798,33.979,861.12,2.71196,2004-02-28 10:39:16.849950
52.0,16.4016,44.9451,7.36,2.61639,2004-02-29 06:47:50.812924
26.0,28.6418,26.3197,1376.32,2.73696,2004-03-02 09:20:24.167749
19.0,22.3992,38.1897,143.52,2.68742,2004-03-01 19:32:30.873475
22.0,26.7504,23.7814,596.16,2.7244,2004-03-02 16:06:32.718876
16.0,17.1464,47.8315,1.38,2.59354,2004-03-01 01:27:20.494461
25.0,30.053,20.2557,1494.08,2.76242,2004-03-02 14:52:54.816687
29.0,20.0472,39.0422,180.32,2.67532,2004-02-28 21:31:18.432039
47.0,23.1832,29.1869,1847.36,2.68742,2004-03-02 17:49:11.775157
47.0,17.6364,46.7869,6.44,2.63964,2004-02-29 21:43:23.736965
38.0,21.87,34.188,338.56,2.63964,2004-03-02 07:31:26.543473
36.0,18.9006,42.2835,75.44,2.67532,2004-02-28 23:51:49.837494
24.0,25.3196,32.2644,250.24,2.7244,2004-03-01 09:31:22.113491
38.0,25.6136,29.2938,1670.72,2.69964,2004-02-28 12:42:19.012493
38.0,19.7924,29.5428,187.68,2.62796,2004-03-02 23:26:55.149650
2.0,24.1436,37.4708,165.6,2.68742,2004-03-01 16:43:54.578304
35.0,17.3032,45.5061,0.92,2.57108,2004-03-02 05:14:33.277029
37.0,17.3914,46.164,0.46,2.60491,2004-03-02 05:28:24.666076
47.0,23.1636,29.2581,1847.36,2.67532,2004-03-02 17:43:32.071643
51.0,17.46,42.38399999999999,0.46,2.65143,2004-02-29 01:42:51.487382
38.0,20.1844,40.0945,250.24,2.63964,2004-03-01 07:24:58.100077
51.0,15.9704,42.4509,136.16,2.65143,2004-02-28 05:48:46.281124
10.0,20.302,39.6539,71.76,2.68742,2004-02-28 20:16:22.656414
11.0,17.5776,47.0159,2.3,2.51661,2004-03-01 00:44:21.294944
34.0,18.44,43.6521,60.72,2.63964,2004-03-02 00:21:28.961835
18.0,23.3596,33.6302,478.4,2.54901,2004-02-28 14:00:17.254416
49.0,21.9288,30.5363,713.92,2.67532,2004-03-02 12:32:26.290687
6.0,17.8912,42.11600000000001,1.38,2.59354,2004-03-02 05:05:26.435262
35.0,21.135,43.4524,165.6,2.61639,2004-03-01 19:44:32.335798
26.0,15.9116,48.5788,7.36,2.65143,2004-02-29 03:32:19.375233
24.0,18.2048,43.7186,121.44,2.66332,2004-02-29 23:18:56.745030
49.0,23.8496,30.8194,397.44,2.67532,2004-03-02 08:15:07.487508
50.0,18.7928,30.182,90.16,2.63964,2004-03-02 23:34:25.801351
40.0,21.2232,28.9018,136.16,2.67532,2004-03-02 20:52:58.767093
21.0,16.333,48.5464,86.48,2.62796,2004-03-01 06:53:36.206551
12.0,19.3416,43.3191,0.92,2.65143,2004-03-01 20:30:22.829548
27.0,23.5556,33.0359,143.52,2.73696,2004-02-28 16:19:48.009599
35.0,22.6834,36.1983,1552.96,2.62796,2004-03-02 11:13:24.482691
30.0,29.318,24.9452,1847.36,2.76242,2004-03-02 09:45:54.103502
29.0,16.529,44.9782,1.38,2.62796,2004-03-02 06:25:23.216547
22.0,24.6042,28.6877,772.8,2.74963,2004-02-28 10:00:47.333161
22.0,16.48,40.56800000000001,101.2,2.67532,2004-02-28 06:56:17.068155
9.0,17.6756,46.9832,104.88,2.7244,2004-03-01 06:28:52.062318
54.0,24.0652,37.5737,478.4,2.69964,2004-03-01 15:50:54.424892
38.0,21.1448,39.5521,456.32,2.65143,2004-02-29 15:11:26.789866
2.0,21.0958,39.7896,353.28,2.67532,2004-02-29 11:48:20.848197
16.0,18.7536,44.1836,45.08,2.60491,2004-03-01 22:48:23.295232
12.0,18.9104,41.1414,1788.48,2.67532,2004-02-28 10:52:48.078724
47.0,22.0562,31.6664,1847.36,2.67532,2004-03-02 14:26:02.646637
14.0,20.2432,40.1622,9.2,2.69964,2004-02-29 19:27:31.979281
23.0,16.9112,43.4191,0.92,2.62796,2004-03-02 06:18:59.899194
20.0,25.1432,27.9727,1023.04,2.7244,2004-03-02 13:18:53.754235
45.0,23.438,32.5102,743.36,2.68742,2004-03-02 10:21:32.222272
24.0,28.4066,29.685,441.6,2.74963,2004-03-01 11:51:52.158763
11.0,25.2412,35.4726,224.48,2.71196,2004-03-01 17:02:25.135871
40.0,21.8112,36.8183,831.68,2.69964,2004-02-29 12:02:50.757872
48.0,21.5564,41.3771,43.24,2.68742,2004-03-01 18:53:39.969603
17.0,20.9292,39.8913,86.48,2.59354,2004-03-01 20:43:23.668821
40.0,19.7042,42.5847,180.32,2.67532,2004-02-29 17:18:52.335815
37.0,24.908,34.6403,920.0,2.71196,2004-03-02 09:46:24.356343
13.0,17.4502,43.918,1.38,2.63964,2004-02-29 02:16:21.405363
44.0,19.1652,44.1172,537.28,2.66332,2004-02-29 16:41:53.681226
13.0,23.1734,39.8574,507.84,2.67532,2004-03-01 11:35:38.834250
46.0,16.8034,47.5383,1.84,2.47467,2004-03-01 02:31:21.940128
40.0,24.1632,38.3946,397.44,2.71196,2004-03-01 14:29:55.524976
35.0,17.95,44.7137,0.92,2.57108,2004-03-02 03:07:34.785939
6.0,23.0166,31.6312,1140.8,2.63964,2004-03-02 12:29:27.287390
47.0,16.2154,42.7185,655.04,2.65143,2004-02-28 06:36:47.024833
39.0,22.3992,42.0824,224.48,2.69964,2004-03-01 17:37:53.587118
47.0,20.3118,36.4741,1847.36,2.68742,2004-02-28 09:40:17.437601
31.0,17.7638,46.0655,136.16,2.65143,2004-03-01 00:07:51.287162
32.0,17.5384,42.7853,101.2,2.66332,2004-02-29 02:19:18.567336
48.0,22.899,33.4905,596.16,2.69964,2004-03-02 08:11:41.300961
2.0,21.0076,41.3098,353.28,2.66332,2004-02-29 12:47:56.062554
42.0,31.5034,22.1719,802.24,2.77533,2004-03-02 09:59:44.612790
30.0,17.5776,46.4265,101.2,2.65143,2004-02-29 22:30:20.663590
29.0,22.8892,37.9845,264.96,2.68742,2004-03-01 10:14:22.180938
26.0,22.6736,37.5051,1258.56,2.69964,2004-02-29 13:49:20.302505
16.0,20.1844,42.7853,45.08,2.62796,2004-03-01 20:19:31.365664
48.0,15.6764,47.7013,0.46,2.62796,2004-03-02 04:51:56.859747
36.0,18.9104,44.6144,75.44,2.65143,2004-03-01 23:48:36.266333
22.0,17.166,42.7853,0.46,2.59354,2004-02-29 01:46:19.438935
15.0,25.0256,35.3687,1435.2,2.42416,2004-03-01 10:40:37.610484
49.0,17.2738,44.3162,566.72,2.63964,2004-02-29 09:17:24.845189
3.0,17.6756,42.5847,2.3,2.65143,2004-03-02 05:59:27.924918
37.0,19.1456,45.3743,195.04,2.67532,2004-02-29 22:08:24.896131
20.0,21.1644,41.9147,34.04,2.68742,2004-03-01 20:22:08.623517
23.0,17.7344,45.3083,217.12,2.63964,2004-03-01 03:50:54.815960
35.0,22.8794,39.4842,353.28,2.63964,2004-03-01 10:11:23.623266
35.0,20.8312,32.2293,172.96,2.60491,2004-03-02 22:38:24.719121
53.0,22.605,35.0222,1729.6,2.67532,2004-03-02 09:41:37.500424
49.0,20.988000000000003,37.9845,5.98,2.69964,2004-02-28 18:09:18.069453
51.0,19.4004,42.4174,456.32,2.67532,2004-02-29 12:20:27.342640
47.0,28.3086,31.3844,1376.32,2.74963,2004-03-01 13:18:26.714269
16.0,19.1358,44.4488,353.28,2.61639,2004-02-29 17:17:30.663018
3.0,25.1432,34.9181,114.08,2.73696,2004-03-01 15:44:31.111747
19.0,16.97,44.1836,0.46,2.65143,2004-02-29 03:58:54.171966
11.0,15.99,47.9292,53.36,2.52732,2004-03-02 06:51:13.433766
44.0,15.4706,47.6687,0.46,2.61639,2004-03-02 05:57:56.319818
48.0,16.3624,48.4815,0.92,2.65143,2004-03-01 05:21:57.795820
23.0,17.3424,39.0082,224.48,2.65143,2004-02-28 06:34:16.825881
42.0,19.6356,43.0524,136.16,2.67532,2004-02-29 16:08:25.287946
54.0,14.3044,48.676,0.46,2.63964,2004-02-28 04:45:16.914325
24.0,29.1612,23.5626,743.36,2.74963,2004-03-02 08:19:14.042868
21.0,21.4878,38.4629,136.16,2.68742,2004-03-01 21:02:57.134716
48.0,19.9296,39.3483,0.92,2.69964,2004-02-28 20:06:17.942965
14.0,19.8316,39.6539,93.84,2.71196,2004-02-28 21:44:49.914962
40.0,24.3886,30.0401,1494.08,2.69964,2004-03-02 11:43:19.343940
21.0,25.2412,31.3844,128.8,2.71196,2004-03-01 08:09:27.288648
31.0,21.4878,37.5394,1140.8,2.69964,2004-02-29 10:32:49.839975
47.0,19.273,43.3858,101.2,2.65143,2004-03-01 21:06:57.962965
53.0,18.8516,45.7366,279.68,2.65143,2004-02-29 16:31:58.406235
7.0,19.8218,40.56800000000001,397.44,2.67532,2004-02-29 10:36:21.380464
1.0,17.9598,44.5813,43.24,2.65143,2004-03-01 03:17:28.329890
43.0,16.5976,44.9782,0.46,2.61639,2004-03-02 05:07:15.302883
19.0,23.9084,35.0915,108.56,2.69964,2004-03-01 09:39:26.483130
42.0,19.3122,40.7031,3.68,2.68742,2004-02-28 19:48:20.928146
1.0,20.0668,38.3946,45.08,2.69964,2004-02-28 21:11:51.747397
23.0,18.293,41.1751,0.92,2.63964,2004-03-02 01:56:58.997665
44.0,16.5976,44.879,2.3,2.65143,2004-02-29 02:05:24.691093
